model,seed,task_mode,missing_indicators,class_id,bin,n,mean_predicted,observed_rate
hist_gradient_boosting,46,baseline_only,False,1,2,2,0.2342963907814363,1.0
hist_gradient_boosting,46,baseline_only,False,1,4,1,0.4052095717267949,0.0
hist_gradient_boosting,46,baseline_only,False,1,5,2,0.5393923161469888,1.0
hist_gradient_boosting,46,baseline_only,False,1,6,3,0.6273213368766063,0.6666666666666666
hist_gradient_boosting,46,baseline_only,False,1,7,6,0.7723915623188377,0.6666666666666666
hist_gradient_boosting,46,baseline_only,False,1,8,6,0.8579505448376729,0.3333333333333333
hist_gradient_boosting,46,baseline_only,False,1,9,168,0.9938118910920783,0.9345238095238096
hist_gradient_boosting,46,baseline_only,False,2,0,266,0.0025527527186983,0.0112781954887218
hist_gradient_boosting,46,baseline_only,False,2,1,6,0.1420109051755527,0.6666666666666666
hist_gradient_boosting,46,baseline_only,False,2,2,5,0.2215911228303538,0.4
hist_gradient_boosting,46,baseline_only,False,2,3,3,0.3726220670812845,0.3333333333333333
hist_gradient_boosting,46,baseline_only,False,2,4,2,0.4605716253106546,0.0
hist_gradient_boosting,46,baseline_only,False,2,5,1,0.5945611048336317,1.0
hist_gradient_boosting,46,baseline_only,False,2,7,2,0.7655483168682191,0.0
hist_gradient_boosting,46,baseline_only,False,2,8,4,0.8391280540736511,0.25
hist_gradient_boosting,46,baseline_only,False,2,9,57,0.9964674615754002,0.9824561403508772
logistic_regression,46,baseline_only,True,0,0,195,0.005342398626733,0.0
logistic_regression,46,baseline_only,True,0,1,10,0.1463163168627913,0.0
logistic_regression,46,baseline_only,True,0,2,10,0.2459653216312916,0.0
logistic_regression,46,baseline_only,True,0,3,8,0.3473595900207359,0.125
logistic_regression,46,baseline_only,True,0,4,6,0.447935769462265,0.1666666666666666
logistic_regression,46,baseline_only,True,0,5,6,0.5590447304126536,0.5
logistic_regression,46,baseline_only,True,0,6,6,0.6471689718622408,0.1666666666666666
logistic_regression,46,baseline_only,True,0,7,9,0.7641778492231369,0.5555555555555556
logistic_regression,46,baseline_only,True,0,8,11,0.8611652458463546,0.9090909090909092
logistic_regression,46,baseline_only,True,0,9,85,0.9656775192325112,0.9882352941176472
logistic_regression,46,baseline_only,True,1,0,147,0.0270308916006669,0.0816326530612244
logistic_regression,46,baseline_only,True,1,1,16,0.1464000213273198,0.1875
logistic_regression,46,baseline_only,True,1,2,12,0.2387462230829909,0.5
logistic_regression,46,baseline_only,True,1,3,10,0.3468882211459275,0.7
logistic_regression,46,baseline_only,True,1,4,13,0.4498512117051368,0.3846153846153846
logistic_regression,46,baseline_only,True,1,5,12,0.5505149893518819,0.75
logistic_regression,46,baseline_only,True,1,6,11,0.6576364489397231,0.9090909090909092
logistic_regression,46,baseline_only,True,1,7,19,0.757980008227786,0.8947368421052632
logistic_regression,46,baseline_only,True,1,8,27,0.8625788092036037,1.0
logistic_regression,46,baseline_only,True,1,9,79,0.9745048231387592,0.9746835443037974
logistic_regression,46,baseline_only,True,2,0,232,0.0063887646176403,0.0086206896551724
logistic_regression,46,baseline_only,True,2,1,17,0.1339750217393385,0.0
logistic_regression,46,baseline_only,True,2,2,8,0.2486657664677568,0.25
logistic_regression,46,baseline_only,True,2,3,3,0.3553966638390922,0.0
logistic_regression,46,baseline_only,True,2,4,5,0.4513833814155847,0.4
logistic_regression,46,baseline_only,True,2,5,7,0.542176447764294,0.7142857142857143
logistic_regression,46,baseline_only,True,2,6,4,0.6612518453032585,0.5
logistic_regression,46,baseline_only,True,2,7,3,0.7485554894813763,0.3333333333333333
logistic_regression,46,baseline_only,True,2,8,5,0.8365269888539902,0.6
logistic_regression,46,baseline_only,True,2,9,62,0.98294734258381,0.8225806451612904
random_forest,46,baseline_only,True,0,0,141,0.0352836879432624,0.0
random_forest,46,baseline_only,True,0,1,50,0.1465,0.0
random_forest,46,baseline_only,True,0,2,32,0.23890625,0.03125
random_forest,46,baseline_only,True,0,3,19,0.3407894736842105,0.2105263157894736
random_forest,46,baseline_only,True,0,4,5,0.434,0.6
random_forest,46,baseline_only,True,0,5,5,0.5439999999999999,0.6
random_forest,46,baseline_only,True,0,6,7,0.6528571428571429,1.0
random_forest,46,baseline_only,True,0,7,25,0.7622,1.0
random_forest,46,baseline_only,True,0,8,44,0.8489772727272729,1.0
random_forest,46,baseline_only,True,0,9,18,0.9311111111111112,1.0
random_forest,46,baseline_only,True,1,0,24,0.0660416666666666,0.0
random_forest,46,baseline_only,True,1,1,71,0.1450704225352112,0.0140845070422535
random_forest,46,baseline_only,True,1,2,43,0.2368604651162791,0.0930232558139534
random_forest,46,baseline_only,True,1,3,22,0.3334090909090909,0.1818181818181818
random_forest,46,baseline_only,True,1,4,23,0.4656521739130434,0.6086956521739131
random_forest,46,baseline_only,True,1,5,32,0.56203125,0.78125
random_forest,46,baseline_only,True,1,6,46,0.6552173913043479,0.8695652173913043
random_forest,46,baseline_only,True,1,7,71,0.7428169014084508,1.0
random_forest,46,baseline_only,True,1,8,14,0.8182142857142857,1.0
random_forest,46,baseline_only,True,2,0,175,0.0242285714285714,0.0
random_forest,46,baseline_only,True,2,1,38,0.1386842105263158,0.0
random_forest,46,baseline_only,True,2,2,22,0.2393181818181818,0.0454545454545454
random_forest,46,baseline_only,True,2,3,20,0.355,0.2
random_forest,46,baseline_only,True,2,4,16,0.4528125,0.25
random_forest,46,baseline_only,True,2,5,13,0.5338461538461539,0.4615384615384615
random_forest,46,baseline_only,True,2,6,16,0.6553125000000001,0.6875
random_forest,46,baseline_only,True,2,7,15,0.7476666666666666,0.8
random_forest,46,baseline_only,True,2,8,25,0.8490000000000001,0.96
random_forest,46,baseline_only,True,2,9,6,0.9216666666666667,1.0
hist_gradient_boosting,46,baseline_only,True,0,0,248,0.0017024568066677,0.032258064516129
hist_gradient_boosting,46,baseline_only,True,0,4,1,0.4344385778940472,0.0
hist_gradient_boosting,46,baseline_only,True,0,9,97,0.9999898630956487,1.0
hist_gradient_boosting,46,baseline_only,True,1,0,156,0.0020544407515732,0.0192307692307692
hist_gradient_boosting,46,baseline_only,True,1,1,3,0.1629811451253329,1.0
hist_gradient_boosting,46,baseline_only,True,1,2,1,0.2466367676323141,0.0
hist_gradient_boosting,46,baseline_only,True,1,3,1,0.3232966114295055,1.0
hist_gradient_boosting,46,baseline_only,True,1,4,2,0.4844332831927007,1.0
hist_gradient_boosting,46,baseline_only,True,1,5,4,0.5435417732018925,0.5
hist_gradient_boosting,46,baseline_only,True,1,6,1,0.6827228306909632,0.0
hist_gradient_boosting,46,baseline_only,True,1,7,2,0.71049182538266,0.5
hist_gradient_boosting,46,baseline_only,True,1,8,4,0.8743050550868006,0.5
hist_gradient_boosting,46,baseline_only,True,1,9,172,0.9908723866962106,0.9244186046511628
hist_gradient_boosting,46,baseline_only,True,2,0,270,0.0042586191914693,0.0185185185185185
hist_gradient_boosting,46,baseline_only,True,2,1,4,0.125623022636658,0.5
hist_gradient_boosting,46,baseline_only,True,2,2,2,0.2894926220795746,0.5
hist_gradient_boosting,46,baseline_only,True,2,3,1,0.3172046566638017,1.0
hist_gradient_boosting,46,baseline_only,True,2,4,3,0.4636297901751102,0.6666666666666666
hist_gradient_boosting,46,baseline_only,True,2,5,2,0.5155388191367456,0.0
hist_gradient_boosting,46,baseline_only,True,2,6,1,0.6766855044677452,0.0
hist_gradient_boosting,46,baseline_only,True,2,7,1,0.7532590647626858,1.0
hist_gradient_boosting,46,baseline_only,True,2,8,3,0.8369430805966704,0.0
hist_gradient_boosting,46,baseline_only,True,2,9,59,0.9945712707874732,0.9491525423728814
logistic_regression,42,all_visits,False,0,0,946,0.01055337621208541,0.014799154334038054
logistic_regression,42,all_visits,False,0,1,73,0.1475183972098142,0.1095890410958904
logistic_regression,42,all_visits,False,0,2,58,0.25276779830577745,0.27586206896551724
logistic_regression,42,all_visits,False,0,3,37,0.34366655111371985,0.2972972972972973
logistic_regression,42,all_visits,False,0,4,41,0.46467445338113333,0.34146341463414637
logistic_regression,42,all_visits,False,0,5,31,0.5442272665775036,0.45161290322580644
logistic_regression,42,all_visits,False,0,6,40,0.6532303853122199,0.475
logistic_regression,42,all_visits,False,0,7,67,0.7544937556909964,0.6865671641791045
logistic_regression,42,all_visits,False,0,8,103,0.8600688614927321,0.8155339805825242
logistic_regression,42,all_visits,False,0,9,300,0.952143184736496,0.9633333333333334
logistic_regression,42,all_visits,False,1,0,600,0.03408240809762293,0.04
logistic_regression,42,all_visits,False,1,1,154,0.14421687511222814,0.2662337662337662
logistic_regression,42,all_visits,False,1,2,105,0.24861202380698744,0.37142857142857144
logistic_regression,42,all_visits,False,1,3,75,0.34569937791090855,0.5466666666666666
logistic_regression,42,all_visits,False,1,4,74,0.45572138536239665,0.6756756756756757
logistic_regression,42,all_visits,False,1,5,82,0.5491964516459277,0.7195121951219512
logistic_regression,42,all_visits,False,1,6,103,0.652439198375759,0.7572815533980582
logistic_regression,42,all_visits,False,1,7,125,0.7531482436952515,0.84
logistic_regression,42,all_visits,False,1,8,177,0.851315080007506,0.8700564971751412
logistic_regression,42,all_visits,False,1,9,201,0.9401911185584211,0.945273631840796
logistic_regression,42,all_visits,False,2,0,981,0.017405713019892917,0.007135575942915392
logistic_regression,42,all_visits,False,2,1,108,0.14323827367262032,0.1111111111111111
logistic_regression,42,all_visits,False,2,2,60,0.2459367637593233,0.18333333333333332
logistic_regression,42,all_visits,False,2,3,56,0.35194060690998946,0.19642857142857142
logistic_regression,42,all_visits,False,2,4,40,0.44885048447096737,0.2
logistic_regression,42,all_visits,False,2,5,33,0.551127277174046,0.21212121212121213
logistic_regression,42,all_visits,False,2,6,35,0.6567212908036053,0.37142857142857144
logistic_regression,42,all_visits,False,2,7,37,0.7517673192229927,0.5135135135135135
logistic_regression,42,all_visits,False,2,8,48,0.8486958154106073,0.5625
logistic_regression,42,all_visits,False,2,9,298,0.9795152683217287,0.9563758389261745
random_forest,42,all_visits,False,0,0,693,0.023576839826839828,0.001443001443001443
random_forest,42,all_visits,False,0,1,259,0.14524099099099097,0.08494208494208494
random_forest,42,all_visits,False,0,2,202,0.24423473597359732,0.16831683168316833
random_forest,42,all_visits,False,0,3,62,0.3335456989247312,0.25806451612903225
random_forest,42,all_visits,False,0,4,24,0.4579305555555555,0.6666666666666666
random_forest,42,all_visits,False,0,5,21,0.5415873015873016,0.5714285714285714
random_forest,42,all_visits,False,0,6,47,0.6518758865248226,0.8085106382978723
random_forest,42,all_visits,False,0,7,71,0.7497991281019447,0.9154929577464789
random_forest,42,all_visits,False,0,8,167,0.8547303963501569,0.9760479041916168
random_forest,42,all_visits,False,0,9,150,0.9392822222222222,0.9866666666666667
random_forest,42,all_visits,False,1,0,260,0.05749423076923077,0.015384615384615385
random_forest,42,all_visits,False,1,1,276,0.14245781573498964,0.03260869565217391
random_forest,42,all_visits,False,1,2,178,0.24457450508293205,0.16292134831460675
random_forest,42,all_visits,False,1,3,111,0.3430045045045045,0.27927927927927926
random_forest,42,all_visits,False,1,4,107,0.4480015576323987,0.5887850467289719
random_forest,42,all_visits,False,1,5,96,0.5518376736111111,0.6666666666666666
random_forest,42,all_visits,False,1,6,220,0.6547257575757576,0.8227272727272728
random_forest,42,all_visits,False,1,7,347,0.7466858789625361,0.8789625360230547
random_forest,42,all_visits,False,1,8,100,0.8232333333333333,0.94
random_forest,42,all_visits,False,1,9,1,0.905,1.0
random_forest,42,all_visits,False,2,0,865,0.025881117533718693,0.0023121387283236996
random_forest,42,all_visits,False,2,1,165,0.13823030303030304,0.05454545454545454
random_forest,42,all_visits,False,2,2,99,0.2504124579124579,0.15151515151515152
random_forest,42,all_visits,False,2,3,66,0.34241919191919196,0.18181818181818182
random_forest,42,all_visits,False,2,4,63,0.4481878306878307,0.25396825396825395
random_forest,42,all_visits,False,2,5,75,0.5458488888888889,0.41333333333333333
random_forest,42,all_visits,False,2,6,64,0.6575520833333333,0.625
random_forest,42,all_visits,False,2,7,90,0.7497777777777777,0.8
random_forest,42,all_visits,False,2,8,105,0.8519047619047619,0.9619047619047619
random_forest,42,all_visits,False,2,9,104,0.9445192307692307,0.9807692307692307
hist_gradient_boosting,42,all_visits,False,0,0,1136,0.009426243263812483,0.03697183098591549
hist_gradient_boosting,42,all_visits,False,0,1,51,0.14351223704457322,0.3333333333333333
hist_gradient_boosting,42,all_visits,False,0,2,17,0.2403223884063493,0.47058823529411764
hist_gradient_boosting,42,all_visits,False,0,3,11,0.35351525867499684,0.36363636363636365
hist_gradient_boosting,42,all_visits,False,0,4,9,0.45149848888437816,0.6666666666666666
hist_gradient_boosting,42,all_visits,False,0,5,8,0.5413454045369417,0.375
hist_gradient_boosting,42,all_visits,False,0,6,7,0.6371661964244067,0.8571428571428571
hist_gradient_boosting,42,all_visits,False,0,7,10,0.762656312650466,0.6
hist_gradient_boosting,42,all_visits,False,0,8,30,0.854995608321158,0.7666666666666667
hist_gradient_boosting,42,all_visits,False,0,9,417,0.9864967536433216,0.9592326139088729
hist_gradient_boosting,42,all_visits,False,1,0,696,0.01374271263342004,0.040229885057471264
hist_gradient_boosting,42,all_visits,False,1,1,67,0.14125379694298912,0.2835820895522388
hist_gradient_boosting,42,all_visits,False,1,2,38,0.24648775196290573,0.3684210526315789
hist_gradient_boosting,42,all_visits,False,1,3,37,0.3567379139029303,0.32432432432432434
hist_gradient_boosting,42,all_visits,False,1,4,29,0.4499369608924861,0.5172413793103449
hist_gradient_boosting,42,all_visits,False,1,5,37,0.5517083076920423,0.4864864864864865
hist_gradient_boosting,42,all_visits,False,1,6,27,0.6591536382277061,0.6666666666666666
hist_gradient_boosting,42,all_visits,False,1,7,52,0.7500157749884225,0.6538461538461539
hist_gradient_boosting,42,all_visits,False,1,8,116,0.8582237808483658,0.7586206896551724
hist_gradient_boosting,42,all_visits,False,1,9,597,0.9705069583285323,0.8961474036850922
hist_gradient_boosting,42,all_visits,False,2,0,1160,0.008270685977803324,0.025
hist_gradient_boosting,42,all_visits,False,2,1,61,0.1404714565369718,0.14754098360655737
hist_gradient_boosting,42,all_visits,False,2,2,39,0.2515859935097092,0.2564102564102564
hist_gradient_boosting,42,all_visits,False,2,3,21,0.34041612272658583,0.3333333333333333
hist_gradient_boosting,42,all_visits,False,2,4,23,0.4502775202338142,0.43478260869565216
hist_gradient_boosting,42,all_visits,False,2,5,22,0.5533574599690316,0.5
hist_gradient_boosting,42,all_visits,False,2,6,28,0.6452522797690674,0.6071428571428571
hist_gradient_boosting,42,all_visits,False,2,7,27,0.7486008732847411,0.6296296296296297
hist_gradient_boosting,42,all_visits,False,2,8,37,0.8581458051615659,0.6216216216216216
hist_gradient_boosting,42,all_visits,False,2,9,278,0.9856601367029308,0.960431654676259
logistic_regression,42,all_visits,True,0,0,941,0.009632797823539404,0.01700318809776833
logistic_regression,42,all_visits,True,0,1,76,0.13977242248674546,0.07894736842105263
logistic_regression,42,all_visits,True,0,2,61,0.25342684332838633,0.21311475409836064
logistic_regression,42,all_visits,True,0,3,41,0.34934103438413655,0.34146341463414637
logistic_regression,42,all_visits,True,0,4,27,0.4503435586551943,0.2962962962962963
logistic_regression,42,all_visits,True,0,5,40,0.5466681279040893,0.475
logistic_regression,42,all_visits,True,0,6,42,0.6568372488815527,0.5476190476190477
logistic_regression,42,all_visits,True,0,7,62,0.7554520744164971,0.6774193548387096
logistic_regression,42,all_visits,True,0,8,109,0.8571710228833441,0.8073394495412844
logistic_regression,42,all_visits,True,0,9,297,0.9535639762984929,0.9629629629629629
logistic_regression,42,all_visits,True,1,0,592,0.03194991204256581,0.0472972972972973
logistic_regression,42,all_visits,True,1,1,159,0.1437873238367047,0.22641509433962265
logistic_regression,42,all_visits,True,1,2,120,0.24956089584669527,0.425
logistic_regression,42,all_visits,True,1,3,60,0.34903472912447825,0.48333333333333334
logistic_regression,42,all_visits,True,1,4,79,0.4522551111474915,0.5949367088607594
logistic_regression,42,all_visits,True,1,5,73,0.5484914851631533,0.7808219178082192
logistic_regression,42,all_visits,True,1,6,96,0.6518114203433779,0.8020833333333334
logistic_regression,42,all_visits,True,1,7,124,0.7514528203844922,0.8306451612903226
logistic_regression,42,all_visits,True,1,8,174,0.8545107673626688,0.8735632183908046
logistic_regression,42,all_visits,True,1,9,219,0.9451022170021155,0.9178082191780822
logistic_regression,42,all_visits,True,2,0,995,0.01520596033476919,0.011055276381909548
logistic_regression,42,all_visits,True,2,1,106,0.14319415717602305,0.16037735849056603
logistic_regression,42,all_visits,True,2,2,56,0.2497457195739186,0.10714285714285714
logistic_regression,42,all_visits,True,2,3,48,0.34925164484131016,0.14583333333333334
logistic_regression,42,all_visits,True,2,4,38,0.4536752883650291,0.13157894736842105
logistic_regression,42,all_visits,True,2,5,36,0.5481318410249709,0.3055555555555556
logistic_regression,42,all_visits,True,2,6,24,0.6457465349030008,0.4583333333333333
logistic_regression,42,all_visits,True,2,7,50,0.7504860060441745,0.42
logistic_regression,42,all_visits,True,2,8,49,0.8516388967839311,0.6938775510204082
logistic_regression,42,all_visits,True,2,9,294,0.9823331116129905,0.9421768707482994
random_forest,42,all_visits,True,0,0,667,0.026403798100949526,0.0
random_forest,42,all_visits,True,0,1,247,0.14656728359359938,0.06072874493927125
random_forest,42,all_visits,True,0,2,200,0.245142380952381,0.165
random_forest,42,all_visits,True,0,3,100,0.3403583333333333,0.24
random_forest,42,all_visits,True,0,4,25,0.44608000000000003,0.64
random_forest,42,all_visits,True,0,5,41,0.5520975609756097,0.7804878048780488
random_forest,42,all_visits,True,0,6,44,0.6493560606060607,0.7272727272727273
random_forest,42,all_visits,True,0,7,96,0.7577942708333333,0.9479166666666666
random_forest,42,all_visits,True,0,8,172,0.8492141472868217,0.9883720930232558
random_forest,42,all_visits,True,0,9,104,0.9283942307692308,0.9807692307692307
random_forest,42,all_visits,True,1,0,188,0.0668723404255319,0.02127659574468085
random_forest,42,all_visits,True,1,1,308,0.1469981833642548,0.016233766233766232
random_forest,42,all_visits,True,1,2,193,0.24358950160375034,0.14507772020725387
random_forest,42,all_visits,True,1,3,135,0.3463506172839506,0.31851851851851853
random_forest,42,all_visits,True,1,4,104,0.44322779304029314,0.5
random_forest,42,all_visits,True,1,5,123,0.5509383468834688,0.6991869918699187
random_forest,42,all_visits,True,1,6,274,0.6492715936739659,0.8284671532846716
random_forest,42,all_visits,True,1,7,309,0.7426952535059331,0.9061488673139159
random_forest,42,all_visits,True,1,8,62,0.8265322580645161,0.9032258064516129
random_forest,42,all_visits,True,2,0,828,0.0284837962962963,0.0024154589371980675
random_forest,42,all_visits,True,2,1,197,0.13755922165820644,0.04568527918781726
random_forest,42,all_visits,True,2,2,105,0.24954761904761905,0.17142857142857143
random_forest,42,all_visits,True,2,3,70,0.3447023809523809,0.12857142857142856
random_forest,42,all_visits,True,2,4,68,0.4509436274509804,0.25
random_forest,42,all_visits,True,2,5,67,0.5525995024875622,0.5074626865671642
random_forest,42,all_visits,True,2,6,76,0.6478399122807017,0.6973684210526315
random_forest,42,all_visits,True,2,7,90,0.7471111111111111,0.7666666666666667
random_forest,42,all_visits,True,2,8,113,0.8469911504424779,0.9646017699115044
random_forest,42,all_visits,True,2,9,82,0.9315853658536586,0.975609756097561
hist_gradient_boosting,42,all_visits,True,0,0,1141,0.009092399941668062,0.03768624014022787
hist_gradient_boosting,42,all_visits,True,0,1,42,0.1344380566752599,0.35714285714285715
hist_gradient_boosting,42,all_visits,True,0,2,23,0.23374298592740564,0.21739130434782608
hist_gradient_boosting,42,all_visits,True,0,3,14,0.3514432721607161,0.8571428571428571
hist_gradient_boosting,42,all_visits,True,0,4,7,0.467701989703878,0.5714285714285714
hist_gradient_boosting,42,all_visits,True,0,5,9,0.5523475687339107,0.6666666666666666
hist_gradient_boosting,42,all_visits,True,0,6,8,0.6424926852111108,0.625
hist_gradient_boosting,42,all_visits,True,0,7,8,0.7731255937164323,0.625
hist_gradient_boosting,42,all_visits,True,0,8,37,0.8639365527572498,0.7567567567567568
hist_gradient_boosting,42,all_visits,True,0,9,407,0.9875801564880693,0.9631449631449631
hist_gradient_boosting,42,all_visits,True,1,0,692,0.014020040716072144,0.044797687861271675
hist_gradient_boosting,42,all_visits,True,1,1,75,0.14785005114825836,0.29333333333333333
hist_gradient_boosting,42,all_visits,True,1,2,36,0.2484599209789183,0.4444444444444444
hist_gradient_boosting,42,all_visits,True,1,3,30,0.3506618614088265,0.3
hist_gradient_boosting,42,all_visits,True,1,4,32,0.45338591356969926,0.34375
hist_gradient_boosting,42,all_visits,True,1,5,25,0.5497083530202085,0.52
hist_gradient_boosting,42,all_visits,True,1,6,43,0.6555689198902148,0.5348837209302325
hist_gradient_boosting,42,all_visits,True,1,7,48,0.7555866274910628,0.6875
hist_gradient_boosting,42,all_visits,True,1,8,107,0.8583118862756394,0.7383177570093458
hist_gradient_boosting,42,all_visits,True,1,9,608,0.9713550380580956,0.8947368421052632
hist_gradient_boosting,42,all_visits,True,2,0,1164,0.007952382932447594,0.024054982817869417
hist_gradient_boosting,42,all_visits,True,2,1,64,0.14385778117113496,0.171875
hist_gradient_boosting,42,all_visits,True,2,2,29,0.24898866491943156,0.3448275862068966
hist_gradient_boosting,42,all_visits,True,2,3,27,0.33869468804146874,0.3333333333333333
hist_gradient_boosting,42,all_visits,True,2,4,22,0.4455337202283102,0.5
hist_gradient_boosting,42,all_visits,True,2,5,17,0.5490566618872629,0.5294117647058824
hist_gradient_boosting,42,all_visits,True,2,6,24,0.6511398711937805,0.625
hist_gradient_boosting,42,all_visits,True,2,7,29,0.7481722410542996,0.5517241379310345
hist_gradient_boosting,42,all_visits,True,2,8,40,0.846135327267714,0.65
hist_gradient_boosting,42,all_visits,True,2,9,280,0.9845742678189527,0.9464285714285714
logistic_regression,43,all_visits,False,0,0,997,0.009244096732099373,0.022066198595787363
logistic_regression,43,all_visits,False,0,1,68,0.1420560312062762,0.14705882352941177
logistic_regression,43,all_visits,False,0,2,47,0.2495099578588341,0.14893617021276595
logistic_regression,43,all_visits,False,0,3,32,0.35299995531392103,0.25
logistic_regression,43,all_visits,False,0,4,28,0.4472148594403236,0.21428571428571427
logistic_regression,43,all_visits,False,0,5,27,0.5499604014336489,0.48148148148148145
logistic_regression,43,all_visits,False,0,6,29,0.6502336624945098,0.4827586206896552
logistic_regression,43,all_visits,False,0,7,45,0.7637465400661351,0.6222222222222222
logistic_regression,43,all_visits,False,0,8,117,0.8575830185125087,0.8205128205128205
logistic_regression,43,all_visits,False,0,9,340,0.9529400133726653,0.9647058823529412
logistic_regression,43,all_visits,False,1,0,607,0.03662810878761752,0.05271828665568369
logistic_regression,43,all_visits,False,1,1,177,0.14294826195165283,0.22598870056497175
logistic_regression,43,all_visits,False,1,2,100,0.24347265905778545,0.4
logistic_regression,43,all_visits,False,1,3,71,0.3477911130910363,0.5070422535211268
logistic_regression,43,all_visits,False,1,4,70,0.4506408296428309,0.6857142857142857
logistic_regression,43,all_visits,False,1,5,78,0.5487612672785734,0.6794871794871795
logistic_regression,43,all_visits,False,1,6,100,0.6581026352907382,0.78
logistic_regression,43,all_visits,False,1,7,143,0.7517694674954948,0.8391608391608392
logistic_regression,43,all_visits,False,1,8,191,0.8555047948942015,0.8900523560209425
logistic_regression,43,all_visits,False,1,9,193,0.9389171237942376,0.8963730569948186
logistic_regression,43,all_visits,False,2,0,953,0.017003307896825234,0.015739769150052464
logistic_regression,43,all_visits,False,2,1,127,0.14428586788821987,0.047244094488188976
logistic_regression,43,all_visits,False,2,2,87,0.2507054406033914,0.11494252873563218
logistic_regression,43,all_visits,False,2,3,60,0.34127245648727417,0.23333333333333334
logistic_regression,43,all_visits,False,2,4,44,0.4524341278629263,0.36363636363636365
logistic_regression,43,all_visits,False,2,5,44,0.5462993553276233,0.2727272727272727
logistic_regression,43,all_visits,False,2,6,39,0.6566457019116736,0.48717948717948717
logistic_regression,43,all_visits,False,2,7,55,0.7526397223477697,0.5636363636363636
logistic_regression,43,all_visits,False,2,8,65,0.8607765285326566,0.7230769230769231
logistic_regression,43,all_visits,False,2,9,256,0.9789177198134008,0.9296875
random_forest,43,all_visits,False,0,0,742,0.026478548966756516,0.005390835579514825
random_forest,43,all_visits,False,0,1,249,0.1437041499330656,0.0642570281124498
random_forest,43,all_visits,False,0,2,163,0.23894887525562372,0.17177914110429449
random_forest,43,all_visits,False,0,3,60,0.33606249999999993,0.23333333333333334
random_forest,43,all_visits,False,0,4,26,0.4441666666666667,0.5
random_forest,43,all_visits,False,0,5,15,0.557638888888889,0.6
random_forest,43,all_visits,False,0,6,24,0.6610243055555555,0.6666666666666666
random_forest,43,all_visits,False,0,7,78,0.7546688034188033,0.8846153846153846
random_forest,43,all_visits,False,0,8,186,0.8561783154121864,0.9623655913978495
random_forest,43,all_visits,False,0,9,187,0.9332620320855614,0.983957219251337
random_forest,43,all_visits,False,1,0,297,0.058821548821548816,0.02356902356902357
random_forest,43,all_visits,False,1,1,294,0.14148242630385488,0.05442176870748299
random_forest,43,all_visits,False,1,2,156,0.2427777777777778,0.16666666666666666
random_forest,43,all_visits,False,1,3,92,0.3495244565217392,0.33695652173913043
random_forest,43,all_visits,False,1,4,94,0.4434352836879432,0.40425531914893614
random_forest,43,all_visits,False,1,5,111,0.5513693693693693,0.7297297297297297
random_forest,43,all_visits,False,1,6,240,0.6529916666666667,0.7958333333333333
random_forest,43,all_visits,False,1,7,354,0.7456765536723163,0.8926553672316384
random_forest,43,all_visits,False,1,8,92,0.8264782608695654,0.9130434782608695
random_forest,43,all_visits,False,2,0,849,0.025202100510404397,0.009422850412249705
random_forest,43,all_visits,False,2,1,187,0.14601203208556152,0.0374331550802139
random_forest,43,all_visits,False,2,2,125,0.24473066666666668,0.096
random_forest,43,all_visits,False,2,3,88,0.3459952651515152,0.2159090909090909
random_forest,43,all_visits,False,2,4,75,0.4487833333333332,0.28
random_forest,43,all_visits,False,2,5,66,0.556401515151515,0.6666666666666666
random_forest,43,all_visits,False,2,6,66,0.6450631313131314,0.6666666666666666
random_forest,43,all_visits,False,2,7,77,0.7498484848484849,0.8701298701298701
random_forest,43,all_visits,False,2,8,88,0.8496022727272726,0.9090909090909091
random_forest,43,all_visits,False,2,9,109,0.9462844036697248,0.9724770642201835
hist_gradient_boosting,43,all_visits,False,0,0,1154,0.007844531343558942,0.0389948006932409
hist_gradient_boosting,43,all_visits,False,0,1,33,0.14096810332230333,0.30303030303030304
hist_gradient_boosting,43,all_visits,False,0,2,24,0.24299368502673704,0.25
hist_gradient_boosting,43,all_visits,False,0,3,14,0.34460461573611434,0.6428571428571429
hist_gradient_boosting,43,all_visits,False,0,4,6,0.45816491255275693,0.0
hist_gradient_boosting,43,all_visits,False,0,5,6,0.5619574609657317,0.6666666666666666
hist_gradient_boosting,43,all_visits,False,0,6,9,0.6271183432933393,0.4444444444444444
hist_gradient_boosting,43,all_visits,False,0,7,11,0.7525293338454283,0.5454545454545454
hist_gradient_boosting,43,all_visits,False,0,8,34,0.8512004314464631,0.8823529411764706
hist_gradient_boosting,43,all_visits,False,0,9,439,0.9873528619472155,0.9521640091116174
hist_gradient_boosting,43,all_visits,False,1,0,713,0.013508010091044013,0.056100981767180924
hist_gradient_boosting,43,all_visits,False,1,1,71,0.15040752608479974,0.18309859154929578
hist_gradient_boosting,43,all_visits,False,1,2,42,0.23753955054956416,0.5
hist_gradient_boosting,43,all_visits,False,1,3,25,0.3565905863071399,0.48
hist_gradient_boosting,43,all_visits,False,1,4,32,0.4435723563424462,0.4375
hist_gradient_boosting,43,all_visits,False,1,5,39,0.5455033699929656,0.46153846153846156
hist_gradient_boosting,43,all_visits,False,1,6,38,0.6482345459136992,0.5526315789473685
hist_gradient_boosting,43,all_visits,False,1,7,67,0.7569253232780551,0.5970149253731343
