accuracy,balanced_accuracy,macro_f1,cohen_kappa,roc_auc_ovr,log_loss,brier_score,precision_class_0,recall_class_0,f1_class_0,precision_class_1,recall_class_1,f1_class_1,precision_class_2,recall_class_2,f1_class_2,confusion_matrix,model,seed,task_mode,missing_indicators,n_features,n_train_subjects,n_val_subjects,n_test_subjects,n_train_visits,n_val_visits,n_test_visits,train_macro_f1,val_macro_f1,group,modalities
0.8959537572254336,0.911536946185025,0.8917136314396589,0.8361138887426978,0.9838314105773606,0.2618329142332692,0.15934413471956446,0.8888888888888888,0.9904761904761905,0.9369369369369369,0.9536423841059603,0.8323699421965318,0.8888888888888888,0.7948717948717948,0.9117647058823529,0.8493150684931506,"[[104, 1, 0], [13, 144, 16], [0, 6, 62]]",logistic_regression,46,baseline_only,True,10,1211,173,346,1211,173,346,0.9051601545189477,0.8997308059535633,cognitive_only,cognitive
0.4682080924855491,0.513213300734552,0.4711339385252429,0.207449457225376,0.6674295617400864,1.0221926963862502,0.6321492490871841,0.488,0.580952380952381,0.5304347826086957,0.5514018691588785,0.34104046242774566,0.42142857142857143,0.3684210526315789,0.6176470588235294,0.46153846153846156,"[[61, 34, 10], [52, 59, 62], [12, 14, 42]]",logistic_regression,46,baseline_only,True,50,1211,173,346,1211,173,346,0.49529083596761453,0.40233227733227733,mri_structural_only,mri_structural
0.45664739884393063,0.5285393155335352,0.4606424817245239,0.22134571876608533,0.6862230359348925,0.9611802865412977,0.6055563247436837,0.5178571428571429,0.5523809523809524,0.5345622119815668,0.6049382716049383,0.2832369942196532,0.3858267716535433,0.3333333333333333,0.75,0.46153846153846156,"[[58, 19, 28], [50, 49, 74], [4, 13, 51]]",logistic_regression,46,baseline_only,True,2,1211,173,346,1211,173,346,0.445851206541996,0.3858649520414226,pet_only,pet
0.3439306358381503,0.45550887021475256,0.3013684946558785,0.12307262881706016,0.6020444778863613,1.0577948626583884,0.6494775288189458,0.4134078212290503,0.7047619047619048,0.5211267605633803,0.0,0.0,0.0,0.2694610778443114,0.6617647058823529,0.3829787234042553,"[[74, 0, 31], [82, 0, 91], [23, 0, 45]]",logistic_regression,46,baseline_only,True,1,1211,173,346,1211,173,346,0.3066069152923155,0.28957451099011894,genetic_only,genetic
0.9017341040462428,0.9200930468526524,0.8982538001620061,0.8454443933521645,0.9831522713089013,0.2602801999188293,0.15566701196723853,0.9035087719298246,0.9809523809523809,0.9406392694063926,0.9602649006622517,0.838150289017341,0.8950617283950617,0.7901234567901234,0.9411764705882353,0.8590604026845637,"[[103, 2, 0], [11, 145, 17], [0, 4, 64]]",logistic_regression,46,baseline_only,True,16,1211,173,346,1211,173,346,0.9186801445321787,0.9050168914033643,demographic_cognitive,demographic|cognitive
0.8728323699421965,0.8918996885844898,0.8679204204204205,0.8007955616036847,0.9702437555473633,0.34689554251715127,0.19435675857381468,0.8803418803418803,0.9809523809523809,0.9279279279279279,0.9387755102040817,0.7976878612716763,0.8625,0.7439024390243902,0.8970588235294118,0.8133333333333334,"[[103, 2, 0], [14, 138, 21], [0, 7, 61]]",logistic_regression,46,baseline_only,True,66,1211,173,346,1211,173,346,0.9361055325701266,0.8924068271701396,clinical_mri,demographic|cognitive|mri_structural
0.8757225433526011,0.8968016493688035,0.8718790815218834,0.8054959995816556,0.9702188470918313,0.3421202526487501,0.18931242655964306,0.8728813559322034,0.9809523809523809,0.9237668161434978,0.9452054794520548,0.7976878612716763,0.8652037617554859,0.7560975609756098,0.9117647058823529,0.8266666666666667,"[[103, 2, 0], [15, 138, 20], [0, 6, 62]]",logistic_regression,46,baseline_only,True,67,1211,173,346,1211,173,346,0.93972484793901,0.8919753086419754,clinical_mri_genetic,demographic|cognitive|mri_structural|genetic
0.8815028901734104,0.9006552139160094,0.8774722787769266,0.8141223024410698,0.970826974291405,0.3406857430856834,0.18819492845757793,0.8803418803418803,0.9809523809523809,0.9279279279279279,0.9459459459459459,0.8092485549132948,0.8722741433021807,0.7654320987654321,0.9117647058823529,0.8322147651006712,"[[103, 2, 0], [14, 140, 19], [0, 6, 62]]",logistic_regression,46,baseline_only,True,69,1211,173,346,1211,173,346,0.9413658196356751,0.8946259985475672,all_primary_modalities,demographic|cognitive|mri_structural|pet|genetic
0.5578034682080925,0.6065367572848022,0.5591968113410238,0.33940626676815955,0.7448695294423922,0.9270716807713675,0.5773771481566021,0.5714285714285714,0.7238095238095238,0.6386554621848739,0.660377358490566,0.4046242774566474,0.5017921146953405,0.4392523364485981,0.6911764705882353,0.5371428571428571,"[[76, 23, 6], [49, 70, 54], [8, 13, 47]]",logistic_regression,46,baseline_only,True,59,1211,173,346,1211,173,346,0.6042958028281735,0.4405267934679699,all_without_cognitive,demographic|mri_structural|pet|genetic
0.8930635838150289,0.9053871644997112,0.8877019535559185,0.8311081794195251,0.9829321554290619,0.25689411433259746,0.1525600224720625,0.9035087719298246,0.9809523809523809,0.9406392694063926,0.9415584415584416,0.838150289017341,0.8868501529051988,0.782051282051282,0.8970588235294118,0.8356164383561644,"[[103, 2, 0], [11, 145, 17], [0, 7, 61]]",logistic_regression,46,baseline_only,True,19,1211,173,346,1211,173,346,0.9161192959281866,0.9046193290831032,all_without_mri_structural,demographic|cognitive|pet|genetic
0.8757225433526011,0.8968016493688035,0.8718790815218834,0.8054959995816556,0.9702188470918313,0.3421202526487501,0.18931242655964306,0.8728813559322034,0.9809523809523809,0.9237668161434978,0.9452054794520548,0.7976878612716763,0.8652037617554859,0.7560975609756098,0.9117647058823529,0.8266666666666667,"[[103, 2, 0], [15, 138, 20], [0, 6, 62]]",logistic_regression,46,baseline_only,True,67,1211,173,346,1211,173,346,0.93972484793901,0.8919753086419754,all_without_pet,demographic|cognitive|mri_structural|genetic
0.869942196531792,0.8899729063108865,0.8649363723581582,0.796547713938507,0.9706753016912688,0.34370023753828677,0.1927176249407515,0.8803418803418803,0.9809523809523809,0.9279279279279279,0.9383561643835616,0.791907514450867,0.8589341692789969,0.7349397590361446,0.8970588235294118,0.8079470198675497,"[[103, 2, 0], [14, 137, 22], [0, 7, 61]]",logistic_regression,46,baseline_only,True,68,1211,173,346,1211,173,346,0.9383005206289264,0.8859821112093934,all_without_genetic,demographic|cognitive|mri_structural|pet
